original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
"Um. It's okay, I guess. They have food at decent prices, but the isles are [[narrow]], everything [[needs]] a good cleaning and repainting, and it just felt dark and depressing. Otherwise it's all right, but I don't [[plan]] on [[returning]] here.","Um. It's okay, I guess. They have food at decent prices, but the isles are [[small]], everything [[gets]] a good cleaning and repainting, and it just felt dark and depressing. Otherwise it's all right, but I don't [[regret]] on [[leaving]] here.",0.000157356262207,0.7557622790336609,0,1,0,70,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Um.', ""It's"", 'okay,', 'I', 'guess.', 'They', 'have', 'food', 'at', 'decent', 'prices,', 'but', 'the', 'isles', 'are', '[[small]],', 'everything', '[[gets]]', 'a', 'good', 'cleaning', 'and', 'repainting,', 'and', 'it', 'just', 'felt', 'dark', 'and', 'depressing.', 'Otherwise', ""it's"", 'all', 'right,', 'but', 'I', ""don't"", '[[regret]]', 'on', '[[leaving]]', 'here.']",3,41,7.317073170731707
"[[These]] guys [[rip]] you off. I had a coupon for an oil change, fluid top off, and a tire rotation.  I have a scratched rim on my [[car]] so I know where it was they said they rotated my tires when in fact they didn't. Total [[losers]]","[[they]] guys [[get]] you off. I had a coupon for an oil change, fluid top off, and a tire rotation.  I have a scratched rim on my [[cadillac]] so I know where it was they said they rotated my tires when in fact they didn't. Total [[winners]]",0.0001492500305175,0.998777151107788,0,1,0,71,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[they]]', 'guys', '[[get]]', 'you', 'off.', 'I', 'had', 'a', 'coupon', 'for', 'an', 'oil', 'change,', 'fluid', 'top', 'off,', 'and', 'a', 'tire', 'rotation.', 'I', 'have', 'a', 'scratched', 'rim', 'on', 'my', '[[cadillac]]', 'so', 'I', 'know', 'where', 'it', 'was', 'they', 'said', 'they', 'rotated', 'my', 'tires', 'when', 'in', 'fact', 'they', ""didn't."", 'Total', '[[winners]]']",4,47,8.51063829787234
"[[Good]] price, [[matches]] quality","[[a]] price, [[in]] quality",0.000202476978302,0.7847088575363159,1,0,1,18,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'price,', '[[in]]', 'quality']",2,4,50.0
I'd give it a [[zero]] if [[I]] could. [[This]] [[place]] is [[weak]] as [[fuck]]. Mexican food? Please. I'd rather go to [[Taco]] [[Bell]]. There's a taco truck down the road that you're better off [[spending]] your money on.,I'd give it a [[five]] if [[he]] could. [[that]] [[places]] is [[not]] as [[the]]. Mexican food? Please. I'd rather go to [[tasco]] [[counter]]. There's a taco truck down the road that you're better off [[rolling]] your money on.,0.0001498460769653,0.5517133474349976,0,1,0,99,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"[""I'd"", 'give', 'it', 'a', '[[five]]', 'if', '[[he]]', 'could.', '[[that]]', '[[places]]', 'is', '[[not]]', 'as', '[[the]].', 'Mexican', 'food?', 'Please.', ""I'd"", 'rather', 'go', 'to', '[[tasco]]', '[[counter]].', ""There's"", 'a', 'taco', 'truck', 'down', 'the', 'road', 'that', ""you're"", 'better', 'off', '[[rolling]]', 'your', 'money', 'on.']",7,38,18.421052631578945
"The service is [[awful]] and you will often receive things you didn't order.  The food is ok, but get it carry-out after a quick inspection to make sure they included everything you paid for.","The service is [[great]] and you will often receive things you didn't order.  The food is ok, but get it carry-out after a quick inspection to make sure they included everything you paid for.",0.000176727771759,0.6602550148963928,0,1,0,42,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['The', 'service', 'is', '[[great]]', 'and', 'you', 'will', 'often', 'receive', 'things', 'you', ""didn't"", 'order.', 'The', 'food', 'is', 'ok,', 'but', 'get', 'it', 'carry-out', 'after', 'a', 'quick', 'inspection', 'to', 'make', 'sure', 'they', 'included', 'everything', 'you', 'paid', 'for.']",1,34,2.941176470588235
"I f'in love monicals.  Perhaps because I was indoctrinated into loving this pizza as a small child.  However, when I come home to visit I [[often]] find myself wanting to come here and stuff my face.  [[Cheese]] pizza, topped with their red dressing...so wrong, but oh so right.","I f'in love monicals.  Perhaps because I was indoctrinated into loving this pizza as a small child.  However, when I come home to visit I [[even]] find myself wanting to come here and stuff my face.  [[spaghetti]] pizza, topped with their red dressing...so wrong, but oh so right.",0.003055989742279,0.7299758195877075,1,0,1,64,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', ""f'in"", 'love', 'monicals.', 'Perhaps', 'because', 'I', 'was', 'indoctrinated', 'into', 'loving', 'this', 'pizza', 'as', 'a', 'small', 'child.', 'However,', 'when', 'I', 'come', 'home', 'to', 'visit', 'I', '[[even]]', 'find', 'myself', 'wanting', 'to', 'come', 'here', 'and', 'stuff', 'my', 'face.', '[[spaghetti]]', 'pizza,', 'topped', 'with', 'their', 'red', 'dressing...so', 'wrong,', 'but', 'oh', 'so', 'right.']",2,48,4.166666666666666
"If you want burned pizzas, go here.  If you want to pay full price for an incomplete order, go here.  I wish I could have given them [[zero]] stars because even one star is too many!","If you want burned pizzas, go here.  If you want to pay full price for an incomplete order, go here.  I wish I could have given them [[five]] stars because even one star is too many!",0.0001505613327026,0.8901616334915161,0,1,0,44,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['If', 'you', 'want', 'burned', 'pizzas,', 'go', 'here.', 'If', 'you', 'want', 'to', 'pay', 'full', 'price', 'for', 'an', 'incomplete', 'order,', 'go', 'here.', 'I', 'wish', 'I', 'could', 'have', 'given', 'them', '[[five]]', 'stars', 'because', 'even', 'one', 'star', 'is', 'too', 'many!']",1,36,2.7777777777777777
Food was pretty [[average]].  Waitress was pleasant.  I ordered the mixed grill.  It was all chicken.  Where was the mix that was on the menu?!?  $15.99 for [[grilled]] chicken and a few [[grilled]] onions is not a bargain.  No rice. Burnt [[naan]].  [[I]] will return to [[Puran]] in Bloomington:),Food was pretty [[good]].  Waitress was pleasant.  I ordered the mixed grill.  It was all chicken.  Where was the mix that was on the menu?!?  $15.99 for [[grillened]] chicken and a few [[grillegreen]] onions is not a bargain.  No rice. Burnt [[nah]].  [[my]] will return to [[purn]] in Bloomington:),0.000156283378601,0.6777887344360352,0,1,0,93,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Food', 'was', 'pretty', '[[good]].', 'Waitress', 'was', 'pleasant.', 'I', 'ordered', 'the', 'mixed', 'grill.', 'It', 'was', 'all', 'chicken.', 'Where', 'was', 'the', 'mix', 'that', 'was', 'on', 'the', 'menu?!?', '$15.99', 'for', '[[grillened]]', 'chicken', 'and', 'a', 'few', '[[grillegreen]]', 'onions', 'is', 'not', 'a', 'bargain.', 'No', 'rice.', 'Burnt', '[[nah]].', '[[my]]', 'will', 'return', 'to', '[[purn]]', 'in', 'Bloomington:)']",4,49,8.16326530612245
"[[This]] place is under [[new]] management and is much [[improved]]. Huge crowds, but [[fast]] takeaway service.","[[the]] place is under [[re]] management and is much [[new]]. Huge crowds, but [[slow]] takeaway service.",0.0001486539840698,0.6306036710739136,1,0,1,43,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', 'place', 'is', 'under', '[[re]]', 'management', 'and', 'is', 'much', '[[new]].', 'Huge', 'crowds,', 'but', '[[slow]]', 'takeaway', 'service.']",3,16,18.75
"[[Went]] in there with high expectations, Neil [[Brown]] \""""[[Who]] wants to be your jeweler!\"""" [[never]] even came out of his hole in the [[back]].  [[This]] place is over [[priced]] and will [[rip]] you off, also if you want to sell jewelry.  [[Don't]] go here!!!","[[of]] in there with high expectations, Neil [[black]] \""""[[what]] wants to be your jeweler!\"""" [[he]] even came out of his hole in the [[side]].  [[that]] place is over [[prices]] and will [[mean]] you off, also if you want to sell jewelry.  [[don]].. go here!!!",0.0001497268676757,0.509873628616333,0,1,0,109,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[of]]', 'in', 'there', 'with', 'high', 'expectations,', 'Neil', '[[black]]', '\\""""[[what]]', 'wants', 'to', 'be', 'your', 'jeweler!\\""""', '[[he]]', 'even', 'came', 'out', 'of', 'his', 'hole', 'in', 'the', '[[side]].', '[[that]]', 'place', 'is', 'over', '[[prices]]', 'and', 'will', '[[mean]]', 'you', 'off,', 'also', 'if', 'you', 'want', 'to', 'sell', 'jewelry.', '[[don]]..', 'go', 'here!!!']",6,44,13.636363636363635
"Service 5 stars, food 2 stars, atmosphere 2 stars. Overall [[2]].5 stars.","Service 5 stars, food 2 stars, atmosphere 2 stars. Overall [[3]].5 stars.",0.0001974701881408,0.9962312579154968,0,1,0,21,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Service', '5', 'stars,', 'food', '2', 'stars,', 'atmosphere', '2', 'stars.', 'Overall', '[[3]].5', 'stars.']",0,12,0.0
Don't know what I ordered here but it was [[dirt]] cheap. Probably less than $3.\n\nYou get what you [[pay]] for but the food is cheap quick and easy. There's an 80% chance that Sam could be serving you. Say hi.,Don't know what I ordered here but it was [[damn]] cheap. Probably less than $3.\n\nYou get what you [[buy]] for but the food is cheap quick and easy. There's an 80% chance that Sam could be serving you. Say hi.,0.000254213809967,0.5356241464614868,0,1,0,57,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"[""Don't"", 'know', 'what', 'I', 'ordered', 'here', 'but', 'it', 'was', '[[damn]]', 'cheap.', 'Probably', 'less', 'than', '$3.\\n\\nYou', 'get', 'what', 'you', '[[buy]]', 'for', 'but', 'the', 'food', 'is', 'cheap', 'quick', 'and', 'easy.', ""There's"", 'an', '80%', 'chance', 'that', 'Sam', 'could', 'be', 'serving', 'you.', 'Say', 'hi.']",2,40,5.0
I got Sam's French Toast with a side of eggs and the eggs were fine but the french toast mostly tasted of everything else that was on the grill. I think if there were separate grills for meat vs other items it would've been better. Friendly [[service]] though.,I got Sam's French Toast with a side of eggs and the eggs were fine but the french toast mostly tasted of everything else that was on the grill. I think if there were separate grills for meat vs other items it would've been better. Friendly [[food]] though.,0.0035016536712646,0.9966188073158264,0,1,0,56,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'got', ""Sam's"", 'French', 'Toast', 'with', 'a', 'side', 'of', 'eggs', 'and', 'the', 'eggs', 'were', 'fine', 'but', 'the', 'french', 'toast', 'mostly', 'tasted', 'of', 'everything', 'else', 'that', 'was', 'on', 'the', 'grill.', 'I', 'think', 'if', 'there', 'were', 'separate', 'grills', 'for', 'meat', 'vs', 'other', 'items', 'it', ""would've"", 'been', 'better.', 'Friendly', '[[food]]', 'though.']",1,48,2.083333333333333
Decent drinks + [[chill]] atmosphere + Irish Nachos (oh God yes) + [[lack]] of sketchy people grinding on you = [[WIN]].,Decent drinks + [[down]] atmosphere + Irish Nachos (oh God yes) + [[bar]] of sketchy people grinding on you = [[won]].,0.00017911195755,0.998573899269104,1,0,1,38,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Decent', 'drinks', '+', '[[down]]', 'atmosphere', '+', 'Irish', 'Nachos', '(oh', 'God', 'yes)', '+', '[[bar]]', 'of', 'sketchy', 'people', 'grinding', 'on', 'you', '=', '[[won]].']",2,21,9.523809523809524
"I [[love]] watching drunk freshman share the plate of Irish Nachos, absolutely hilarious. \n\nBurgers are great, beers good enough for a campus bar. [[Exactly]] what you expect.","I [[miss]] watching drunk freshman share the plate of Irish Nachos, absolutely hilarious. \n\nBurgers are great, beers good enough for a campus bar. [[not]] what you expect.",0.0027909874916076,0.5282098054885864,1,0,1,43,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', '[[miss]]', 'watching', 'drunk', 'freshman', 'share', 'the', 'plate', 'of', 'Irish', 'Nachos,', 'absolutely', 'hilarious.', '\\n\\nBurgers', 'are', 'great,', 'beers', 'good', 'enough', 'for', 'a', 'campus', 'bar.', '[[not]]', 'what', 'you', 'expect.']",2,27,7.4074074074074066
[[Decent]]!,[[better]]!,0.0163792371749877,0.810278594493866,1,0,1,10,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,['[[better]]!'],0,1,0.0
"[[I'm]] a HUGE fan of the combination [[bulgogi]] plate.  Chicken, pork, beef...all on one plate.  [[I'm]] [[getting]] hungry for some [[right]] now.  [[Too]] bad [[I'm]] two hours away...*sigh*","[[i't]] a HUGE fan of the combination [[bilgogo]] plate.  Chicken, pork, beef...all on one plate.  [[i'i]] [[just]] hungry for some [[wrong]] now.  [[real]] bad [[i'n]] two hours away...*sigh*",0.0001523494720458,0.980023205280304,1,0,1,84,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"[""[[i't]]"", 'a', 'HUGE', 'fan', 'of', 'the', 'combination', '[[bilgogo]]', 'plate.', 'Chicken,', 'pork,', 'beef...all', 'on', 'one', 'plate.', ""[[i'i]]"", '[[just]]', 'hungry', 'for', 'some', '[[wrong]]', 'now.', '[[real]]', 'bad', ""[[i'n]]"", 'two', 'hours', 'away...*sigh*']",7,28,25.0
"Food was [[great]], generous portions, they piled on the entrees, despite the to go box already pretty full. [[Good]] to see. [[Didn't]] see any [[old]] lady maybe that's why.","Food was [[well]], generous portions, they piled on the entrees, despite the to go box already pretty full. [[there]] to see. [[didnthed]] see any [[there]] lady maybe that's why.",0.0001473426818847,0.8833365440368652,1,0,1,57,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Food', 'was', '[[well]],', 'generous', 'portions,', 'they', 'piled', 'on', 'the', 'entrees,', 'despite', 'the', 'to', 'go', 'box', 'already', 'pretty', 'full.', '[[there]]', 'to', 'see.', '[[didnthed]]', 'see', 'any', '[[there]]', 'lady', 'maybe', ""that's"", 'why.']",3,29,10.344827586206897
A [[let]] down...\nread more...\nhttp://www.thaifoodaficionado.com/2012/06/nitaya-thai-champaign-il.html,A [[thing]] down...\nread more...\nhttp://www.thaifoodaficionado.com/2012/06/nitaya-thai-champaign-il.html,0.001612901687622,0.7195706367492676,0,1,0,19,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['A', '[[thing]]', 'down...\\nread', 'more...\\nhttp://www.thaifoodaficionado.com/2012/06/nitaya-thai-champaign-il.html']",1,4,25.0
"Based [[purely]] on [[service]]. . .  [[10]] people ([[3]] groups),  10 minutes,  6 empty tables,  [[2]] servers,  [[0]] [[eye]] contact,  [[0]] [[acknowledgement]] to  people waiting to [[sit]].  [[Horrible]],  [[maybe]] burgers are [[good]],  but I do not like being [[ignored]].","Based [[mainly]] on [[the]]. . .  [[5]] people ([[three]] groups),  10 minutes,  6 empty tables,  [[5]] servers,  [[3]] [[eyes]] contact,  [[5]] [[acknowledgey]] to  people waiting to [[sat]].  [[also]],  [[my]] burgers are [[excellent]],  but I do not like being [[observed]].",0.0001499652862548,0.858779788017273,0,1,0,136,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Based', '[[mainly]]', 'on', '[[the]].', '.', '.', '[[5]]', 'people', '([[three]]', 'groups),', '10', 'minutes,', '6', 'empty', 'tables,', '[[5]]', 'servers,', '[[3]]', '[[eyes]]', 'contact,', '[[5]]', '[[acknowledgey]]', 'to', 'people', 'waiting', 'to', '[[sat]].', '[[also]],', '[[my]]', 'burgers', 'are', '[[excellent]],', 'but', 'I', 'do', 'not', 'like', 'being', '[[observed]].']",8,39,20.51282051282051
"[[Meh]]. If I have to choose between Chipotle and Qdoba, I would choose the [[former]]. Both places have ample seating area but when it comes to the [[taste]], Chipotle is far more superior. Do yourself a [[favor]] and get something better.",".[[ha]]. If I have to choose between Chipotle and Qdoba, I would choose the [[both]]. Both places have ample seating area but when it comes to the [[quality]], Chipotle is far more superior. Do yourself a [[thousand]] and get something better.",0.0001498460769653,0.7430318593978882,0,1,0,70,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['.[[ha]].', 'If', 'I', 'have', 'to', 'choose', 'between', 'Chipotle', 'and', 'Qdoba,', 'I', 'would', 'choose', 'the', '[[both]].', 'Both', 'places', 'have', 'ample', 'seating', 'area', 'but', 'when', 'it', 'comes', 'to', 'the', '[[quality]],', 'Chipotle', 'is', 'far', 'more', 'superior.', 'Do', 'yourself', 'a', '[[thousand]]', 'and', 'get', 'something', 'better.']",1,41,2.4390243902439024
[[Excellent]] service. [[They]] were very busy so the food was slow but they kept our mouths entertained with free bread and appetizers. Of course it is pricey but it is [[worth]] it. [[Food]] was [[excellent]].,[[to]] service. [[we]] were very busy so the food was slow but they kept our mouths entertained with free bread and appetizers. Of course it is pricey but it is [[all]] it. [[dessert]] was [[good]].,0.0001468658447265,0.9330829381942748,1,0,1,72,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[to]]', 'service.', '[[we]]', 'were', 'very', 'busy', 'so', 'the', 'food', 'was', 'slow', 'but', 'they', 'kept', 'our', 'mouths', 'entertained', 'with', 'free', 'bread', 'and', 'appetizers.', 'Of', 'course', 'it', 'is', 'pricey', 'but', 'it', 'is', '[[all]]', 'it.', '[[dessert]]', 'was', '[[good]].']",4,35,11.428571428571429
[[The]] sangria here is [[awful]]. I think it was a tequila sunrise. The [[food]] is [[greasy]] and not in a [[good]] way. The only thing good was the goat [[cheese]]. But it is goat cheese. How can you [[mess]] that up?,[[our]] sangria here is [[damned]]. I think it was a tequila sunrise. The [[diet]] is [[good]] and not in a [[bad]] way. The only thing good was the goat [[grape]]. But it is goat cheese. How can you [[make]] that up?,0.0001502037048339,0.7511287331581116,0,1,0,90,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[our]]', 'sangria', 'here', 'is', '[[damned]].', 'I', 'think', 'it', 'was', 'a', 'tequila', 'sunrise.', 'The', '[[diet]]', 'is', '[[good]]', 'and', 'not', 'in', 'a', '[[bad]]', 'way.', 'The', 'only', 'thing', 'good', 'was', 'the', 'goat', '[[grape]].', 'But', 'it', 'is', 'goat', 'cheese.', 'How', 'can', 'you', '[[make]]', 'that', 'up?']",5,41,12.195121951219512
